,age,chulNo,diffUnit,hrNo,ord,rating,rcDist,rcTime,sex,wgBudam,wgHr,winOdds,plcOdds,rcIdx,hrRcCnt,ord1Rate,ord2Rate,ord3Rate,trackState,deltaWgHr,sexNeutral,sexMale,sexFemale,chulNo_1,chulNo_2,chulNo_3,chulNo_4,chulNo_5,chulNo_6,chulNo_7,chulNo_8,chulNo_9,chulNo_10,chulNo_11,chulNo_12,chulNo_13
1307,4,11,0.25,44576,7,29,1200,75.8,거,54.0,486,71.4,10.0,202304014,8,0.12,0.0,0.0,3,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1308,4,1,2.0,43708,8,28,1200,76.1,암,52.0,517,17.0,2.9,202304014,7,0.14,0.0,0.0,3,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1309,4,9,0.5,44259,9,33,1200,76.2,암,54.0,470,12.4,2.0,202304014,11,0.0,0.18,0.09,3,-2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1310,4,8,3.0,43941,10,28,1200,76.8,암,52.0,449,77.5,4.9,202304014,10,0.0,0.1,0.2,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1311,4,7,1.5,44635,11,28,1200,77.0,수,53.5,510,86.6,12.4,202304014,5,0.0,0.0,0.0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1312,4,2,0.0,43765,1,24,1300,81.9,암,52.0,463,21.8,3.8,202304015,8,0.12,0.12,0.0,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1313,4,9,2.0,44239,2,31,1300,82.3,암,53.0,493,2.4,1.3,202304015,4,0.25,0.5,0.0,3,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1314,3,4,1.0,45328,3,27,1300,82.4,암,52.0,486,4.7,2.0,202304015,6,0.0,0.17,0.5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1315,5,7,1.25,42325,4,28,1300,82.6,암,52.0,461,17.4,3.2,202304015,10,0.0,0.1,0.0,3,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1316,4,3,2.5,44362,5,28,1300,83.1,암,52.0,472,5.7,1.5,202304015,12,0.08,0.0,0.17,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,4,1,1.75,44531,6,30,1300,83.4,암,51.0,444,7.3,2.0,202304015,8,0.12,0.12,0.0,3,-6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1318,5,5,0.5,43111,7,33,1300,83.5,거,56.0,493,5.4,1.5,202304015,12,0.08,0.08,0.0,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1319,4,8,7.0,45093,8,30,1300,84.8,암,52.5,458,43.7,9.9,202304015,11,0.09,0.0,0.09,3,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1322,4,8,0.0,43845,1,28,1700,113.0,수,56.0,475,13.8,3.1,202304016,8,0.12,0.0,0.12,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1323,5,2,0.25,42533,2,35,1700,113.0,수,55.0,521,1.9,1.1,202304016,6,0.17,0.17,0.17,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1324,6,3,0.5,43468,3,35,1700,113.1,거,57.0,483,16.8,4.0,202304016,8,0.0,0.0,0.12,3,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,5,1,0.5,42134,4,31,1700,113.2,암,54.0,504,7.2,2.2,202304016,11,0.09,0.09,0.0,3,-7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1326,4,7,2.0,43803,5,29,1700,113.6,암,54.0,492,5.9,2.0,202304016,11,0.0,0.09,0.27,3,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1327,4,4,2.0,43921,6,28,1700,114.0,암,54.0,463,16.2,3.6,202304016,7,0.0,0.0,0.14,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1328,5,10,0.75,42052,7,26,1700,114.1,거,55.0,480,14.0,2.8,202304016,9,0.0,0.0,0.22,3,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1329,5,6,0.125,43398,8,30,1700,114.1,수,56.0,508,8.3,1.8,202304016,11,0.0,0.18,0.0,3,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1330,4,9,3.0,44115,9,23,1700,114.7,암,52.0,446,77.9,17.5,202304016,18,0.0,0.11,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1331,8,5,8.0,36943,10,29,1700,116.2,수,52.0,495,71.1,17.1,202304016,9,0.0,0.0,0.0,3,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1332,3,1,0.0,45533,1,29,1700,113.7,수,56.0,499,5.1,1.7,202304017,9,0.22,0.0,0.0,3,-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1333,6,7,0.75,40269,2,28,1700,113.8,수,56.0,494,10.2,2.6,202304017,13,0.0,0.15,0.08,3,-9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1334,4,9,0.5,44732,3,28,1700,113.9,거,56.0,483,4.5,1.8,202304017,8,0.0,0.25,0.25,3,-3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1335,6,4,1.0,40582,4,27,1700,114.0,암,53.0,457,7.6,2.6,202304017,15,0.07,0.0,0.07,3,-4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,5,8,1.75,43145,5,21,1700,114.3,암,51.0,462,27.1,13.0,202304017,14,0.0,0.14,0.07,3,-3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1337,3,10,3.0,46268,6,30,1700,114.8,거,56.0,546,8.8,2.9,202304017,7,0.14,0.0,0.0,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1338,5,3,0.5,45457,7,31,1700,114.9,수,54.0,505,12.7,2.6,202304017,12,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,5,5,1.75,42498,8,34,1700,115.2,거,57.0,476,5.6,2.2,202304017,7,0.14,0.0,0.14,3,-3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1340,5,6,0.75,42261,9,27,1700,115.3,암,51.0,431,34.0,6.7,202304017,9,0.0,0.11,0.0,3,-3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1341,4,2,0.25,44516,10,30,1700,115.4,거,56.0,518,6.0,2.3,202304017,6,0.17,0.0,0.17,3,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1342,5,8,0.0,43410,1,43,1700,112.5,거,56.0,483,6.5,2.0,202304018,8,0.12,0.25,0.12,3,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1343,4,2,1.25,44487,2,40,1700,112.7,수,55.0,472,2.0,1.2,202304018,9,0.22,0.22,0.22,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1344,6,6,1.0,40622,3,49,1700,112.9,거,58.0,524,7.2,1.8,202304018,7,0.0,0.0,0.29,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1345,4,5,1.75,44381,4,36,1700,113.2,수,54.0,511,7.8,2.1,202304018,11,0.09,0.0,0.0,3,-2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1346,4,7,0.25,44552,5,37,1700,113.3,수,54.0,497,11.3,2.7,202304018,9,0.22,0.11,0.0,3,-2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1347,5,3,2.5,42448,6,39,1700,113.7,수,55.0,466,15.9,2.7,202304018,10,0.1,0.0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,5,4,0.5,42413,7,42,1700,113.7,수,56.0,506,7.9,2.4,202304018,8,0.0,0.0,0.12,3,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1349,7,1,9.0,39565,8,39,1700,115.3,수,55.0,472,24.2,4.8,202304018,9,0.11,0.0,0.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1350,5,9,0.0,43313,1,36,1200,74.6,수,52.0,499,4.4,2.0,202304019,9,0.22,0.0,0.0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1351,5,11,1.25,45656,2,38,1200,74.8,거,53.0,493,3.9,1.8,202304019,10,0.0,0.2,0.1,3,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1352,6,1,0.25,40650,3,36,1200,74.8,거,52.0,476,11.1,3.2,202304019,10,0.0,0.0,0.2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1353,5,2,0.5,42419,4,38,1200,74.9,암,52.0,415,8.4,2.1,202304019,9,0.0,0.22,0.0,3,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1354,4,8,4.0,43706,5,36,1200,75.6,암,52.0,451,25.3,5.4,202304019,8,0.0,0.0,0.12,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1355,4,4,0.75,44326,6,38,1200,75.7,수,53.0,542,4.8,1.7,202304019,10,0.1,0.0,0.0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1356,5,7,1.75,43041,7,44,1200,76.0,암,52.0,441,5.5,2.1,202304019,9,0.11,0.22,0.0,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1357,4,6,1.0,44797,8,37,1200,76.2,암,52.0,435,23.3,6.9,202304019,7,0.14,0.0,0.0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1358,4,10,0.75,43834,9,40,1200,76.4,수,54.0,462,35.0,5.7,202304019,10,0.1,0.0,0.1,3,-8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,4,3,1.5,44009,10,36,1200,76.6,수,52.0,473,45.1,8.7,202304019,12,0.08,0.25,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,5,5,2.5,43427,11,36,1200,77.1,암,52.0,471,27.1,5.4,202304019,7,0.0,0.0,0.0,3,-11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,6,6,0.0,41889,1,75,1400,86.6,수,55.5,471,5.2,1.6,202304020,6,0.17,0.0,0.0,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1362,5,5,0.75,45045,2,69,1400,86.8,수,52.5,505,25.1,7.1,202304020,7,0.14,0.14,0.14,3,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1363,6,8,4.0,43486,3,69,1400,87.4,거,52.5,492,25.8,6.5,202304020,6,0.0,0.0,0.17,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1364,7,1,0.75,38851,4,71,1400,87.6,수,53.5,450,12.6,2.5,202304020,8,0.0,0.0,0.12,3,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1365,6,10,0.5,43550,5,69,1400,87.6,수,52.5,503,35.7,9.7,202304020,5,0.4,0.0,0.0,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366,5,7,1.0,42825,6,80,1400,87.8,거,58.0,481,6.6,2.3,202304020,11,0.18,0.18,0.27,3,-7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1367,6,9,0.5,41915,7,77,1400,87.9,거,54.5,447,11.0,4.1,202304020,11,0.09,0.0,0.0,3,-5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1368,6,2,0.5,43482,8,68,1400,88.0,거,52.0,472,11.3,2.5,202304020,6,0.0,0.0,0.17,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1369,4,3,1.5,44399,9,67,1400,88.2,거,51.5,479,6.2,2.1,202304020,9,0.33,0.11,0.11,3,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,4,4,2.0,43658,10,68,1400,88.6,수,52.0,513,2.6,1.3,202304020,4,0.25,0.25,0.0,3,-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
