,age,ageCond,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,g2f,g3f_4c,g4f_3c,g6f_2c,g8f_1c,hrName,hrNo,ilsu,jkName,jkNo,meet,name,ord,ordG1f,ordS1f,owName,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,rcTimeG1f,rcTimeG2f,rcTimeG3f,rcTimeS1f,rcTime_1c,rcTime_2c,rcTime_3c,rcTime_400,rcTime_4c,sex,trName,trNo,track,weather,wgBudam,wgHr,winOdds
1136,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,1,½,0,7,8,0,0,케이엔스케치,0044636,25,빅투아르,080582,서울,한국,2,6,8,조경수,214774,1.6,R1~50,혼4등급,43,20230408,토요일,1300,일반,8,82.1,13.7,0,39.3,14,0.0,0.0,31.0,0,49.0,거,최봉주,070152,다습 (13%),맑음,55.0,488(),5.5
1137,5,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,6,¾,0,6,6,0,0,마이티킥,0044918,25,김옥성,080100,서울,미국,3,4,6,조병태,113005,3.6,R1~50,혼4등급,39,20230408,토요일,1300,일반,8,82.3,14.2,0,40.4,13,0.0,0.0,29.8,0,48.4,거,서홍수,070160,다습 (13%),맑음,53.0,438(+5),23.0
1138,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,7,2,0,3,3,0,0,킹스아이,0044177,25,문세영,080366,서울,한국,4,2,1,금악목장,065118,1.3,R1~50,혼4등급,47,20230408,토요일,1300,일반,8,82.6,14.7,0,40.9,13,0.0,0.0,29.4,0,48.1,수,홍대유,070145,다습 (13%),맑음,57.0,533(+11),2.0
1139,3,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,2,1½,0,9,7,0,0,문학어플리트,0050790,25,박태종,080103,서울,미국,5,7,7,권경자,105222,5.5,R1~50,혼4등급,36,20230408,토요일,1300,일반,8,82.9,13.8,0,39.8,14,0.0,0.0,31.0,0,49.5,수,정호익,070148,다습 (13%),맑음,51.5,472(-8),32.8
1140,5,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,9,3,0,1,1,0,0,포트스원,0042547,25,이동하,080562,서울,한국,6,1,3,조창규,065096,2.5,R1~50,혼4등급,42,20230408,토요일,1300,일반,8,83.4,15.6,0,42.2,13,0.0,0.0,29.0,0,47.6,암,서인석,070165,다습 (13%),맑음,52.5,521(+2),10.7
1141,5,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,8,4,0,2,2,0,0,스파이스타워,0046250,25,임다빈,080602,서울,미국,7,5,2,황경호,121006,3.0,R1~50,혼4등급,36,20230408,토요일,1300,일반,8,84.0,15.8,0,42.7,13,0.0,0.0,29.3,0,47.7,수,임채덕,070198,다습 (13%),맑음,52.0,471(+16),10.0
1142,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,4,8,0,4,4,0,0,비제이스톰,0044853,25,이동진,080579,서울,한국,8,8,4,이시돌협회,103012,1.8,R1~50,혼4등급,39,20230408,토요일,1300,일반,8,85.4,16.0,0,43.5,13,0.0,0.0,29.8,0,48.4,수,리카디,070244,다습 (13%),맑음,53.0,492(-2),5.4
1143,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,5,½,0,5,5,0,0,랠리퀸,0044276,25,조재로,080550,서울,한국,9,9,5,최동근,116045,2.5,R1~50,혼4등급,40,20230408,토요일,1300,일반,8,85.4,16.0,0,43.5,13,0.0,0.0,29.8,0,48.4,암,김동균,070170,다습 (13%),맑음,52.0,467(),12.1
1144,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,10,-,0,1,1,0,0,소베라니아,0042595,25,이용호,080547,서울,한국,1,1,3,전영애,121048,3.7,R1~65,국3등급,59,20230408,토요일,1200,일반,9,74.0,13.7,0,38.5,13,0.0,0.0,23.6,0,41.8,암,심승태,070166,다습 (13%),맑음,53.0,487(+9),14.7
1145,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,3,3,0,5,4,0,0,울트라킹,0042443,25,문세영,080366,서울,한국,2,4,4,조명식,010818,2.1,R1~65,국3등급,57,20230408,토요일,1200,일반,9,74.5,13.3,0,38.0,13,0.0,0.0,24.5,0,42.5,거,안병기,070146,다습 (13%),맑음,54.0,485(-4),5.4
1146,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,¾,0,4,5,0,0,그레이토르,0044685,25,이동하,080562,서울,한국,3,3,5,제일우,121020,1.7,R1~65,국3등급,57,20230408,토요일,1200,일반,9,74.7,13.5,0,38.2,13,0.0,0.0,24.6,0,42.5,거,안해양,070108,다습 (13%),맑음,54.0,441(-2),3.8
1147,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,8,¾,0,2,2,0,0,파이팅대디,0042805,25,김옥성,080100,서울,한국,4,2,2,김정철,065122,3.2,R1~65,국3등급,54,20230408,토요일,1200,일반,9,74.8,13.9,0,39.1,13,0.0,0.0,23.8,0,41.9,거,최봉주,070152,다습 (13%),맑음,52.5,499(+3),12.3
1148,6,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,6,2,0,6,6,0,0,화이트퀸,0041641,25,오수철,080608,서울,한국,5,5,6,박정재,010801,3.3,R1~65,국3등급,65,20230408,토요일,1200,일반,9,75.2,13.5,0,38.3,13,0.0,0.0,24.8,0,43.2,암,박재우,070164,다습 (13%),맑음,54.0,483(+2),13.1
1149,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,4,½,0,8,8,0,0,라온샹젤리,0042250,25,김효정,080578,서울,한국,6,6,8,손광섭,121049,2.1,R1~65,국3등급,64,20230408,토요일,1200,일반,9,75.3,13.6,0,37.8,14,0.0,0.0,25.5,0,43.6,암,박종곤,070095,다습 (13%),맑음,55.5,486(),6.2
1150,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,7,3,0,7,7,0,0,제다이,0043429,25,유승완,080417,서울,한국,7,8,7,(주)나스카,110034,3.4,R1~65,국3등급,60,20230408,토요일,1200,일반,9,75.8,13.6,0,38.7,13,0.0,0.0,25.1,0,43.4,암,송문길,070179,다습 (13%),맑음,53.5,478(-4),13.9
1151,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,9,2,0,10,9,0,0,히든돌풍,0045660,25,임다빈,080602,서울,미국,8,10,9,김광명,116049,6.2,R1~65,국3등급,55,20230408,토요일,1200,일반,9,76.2,13.1,0,38.2,14,0.0,0.0,25.7,0,44.4,거,이관호,070181,다습 (13%),맑음,53.0,472(-12),25.4
1152,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,1,0,9,10,0,0,원더풀키티,0044813,25,박태종,080103,서울,한국,9,9,10,지대섭,010498,1.6,R1~65,국3등급,58,20230408,토요일,1200,일반,9,76.4,13.6,0,38.1,15,0.0,0.0,26.7,0,44.3,암,서인석,070165,다습 (13%),맑음,52.5,471(),4.2
1153,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,2,5,0,3,3,0,0,이스트임팩트,0042497,25,이상규,080609,서울,한국,10,7,1,김영구,110003,4.5,R1~65,국3등급,60,20230408,토요일,1200,일반,9,77.2,15.2,0,40.9,13,0.0,0.0,24.3,0,42.5,거,박재우,070164,다습 (13%),맑음,51.5,466(+9),14.9
1154,5,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,6,-,0,5,5,5,5,마이티팝,0045132,25,안토니오,080576,서울,미국,1,2,5,조병태,113005,1.7,R1~80,2등급,78,20230408,토요일,1700,일반,10,111.4,13.7,0,40.6,14,14.4,27.0,63.3,0,78.3,수,서홍수,070160,다습 (13%),맑음,58.0,491(-2),6.3
1155,6,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,1,2½,0,4,4,4,4,황금럭키,0043510,25,문세영,080366,서울,미국,2,1,4,송진석,110002,1.4,R1~80,2등급,71,20230408,토요일,1700,일반,10,111.9,14.2,0,41.1,14,14.4,26.9,63.3,0,78.3,수,문병기,070225,다습 (13%),맑음,55.0,543(+6),2.8
1156,6,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,3,1¼,0,8,8,8,6,장산몬스터,0043436,25,박을운,080339,서울,미국,3,8,6,김병진,111044,2.3,R1~80,2등급,70,20230408,토요일,1700,일반,10,112.1,13.5,0,40.4,14,14.6,27.5,63.8,0,79.5,거,토니,070265,다습 (13%),맑음,55.0,551(+4),9.0
1157,5,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,5,1¼,0,2,2,2,2,남산시대,0042947,25,빅투아르,080582,서울,한국,4,4,2,이기선,010516,1.7,R1~80,2등급,75,20230408,토요일,1700,일반,10,112.3,14.4,0,41.7,14,14.3,26.7,63.0,0,78.0,수,리카디,070244,다습 (13%),맑음,57.0,500(+5),5.3
1158,5,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,4,목,0,1,1,1,1,러블리케이,0045118,25,이동하,080562,서울,미국,5,3,1,강경운,117025,3.7,R1~80,2등급,75,20230408,토요일,1700,일반,10,112.4,14.5,0,42.0,14,14.2,26.5,62.8,0,78.0,암,우창구,070149,다습 (13%),맑음,55.0,493(-2),11.3
1159,7,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,10,목,0,7,10,9,9,위너브라운,0038640,25,김철호,080434,서울,한국,6,6,9,손병현,112005,2.8,R1~80,2등급,74,20230408,토요일,1700,일반,10,112.4,14.1,0,40.6,15,15.4,28.4,64.2,0,79.3,수,김윤섭,070103,다습 (13%),맑음,56.0,507(+4),6.7
1160,9,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,11,1¼,0,9,9,10,10,서울탱크,0038052,25,김태훈,080512,서울,미국,7,9,10,조병해,010457,6.0,R1~80,2등급,75,20230408,토요일,1700,일반,10,112.6,13.8,0,40.6,15,15.5,28.6,64.2,0,79.8,거,박희철,070114,다습 (13%),맑음,57.0,463(+6),33.8
1161,4,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,9,½,0,3,3,3,3,승부사,0043659,25,박태종,080103,서울,한국,8,5,3,김광명,116049,3.3,R1~80,2등급,76,20230408,토요일,1700,일반,10,112.7,14.8,0,42.1,14,14.3,26.7,63.1,0,78.0,수,정호익,070148,다습 (13%),맑음,57.0,509(+1),10.6
1162,5,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,8,½,0,6,7,7,8,문학문,0045051,25,송재철,080513,서울,미국,9,7,8,권경자,105222,5.8,R1~80,2등급,67,20230408,토요일,1700,일반,10,112.8,14.2,0,41.5,15,15.0,27.5,63.8,0,79.0,수,홍대유,070145,다습 (13%),맑음,54.0,473(+5),25.4
1163,7,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,7,7,0,11,11,11,11,센스쟁이,0041662,25,이상규,080609,서울,미국,10,10,11,김종철,010043,10.4,R1~80,2등급,66,20230408,토요일,1700,일반,10,113.9,14.7,0,41.5,15,15.7,29.2,65.0,0,79.9,거,안병기,070146,다습 (13%),맑음,51.0,491(-10),54.4
1164,7,연령오픈,별정B,0,0,0,49500000,19800000,12600000,4500000,3600000,2,37,0,10,6,6,7,흥복드림,0041593,25,문정균,080337,서울,미국,11,11,7,임한용,121021,16.1,R1~80,2등급,78,20230408,토요일,1700,일반,10,120.5,17.7,0,48.7,14,14.7,27.3,63.7,0,79.9,거,박병일,070163,다습 (13%),맑음,58.0,498(-4),55.2
1165,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,-,0,2,2,0,0,스마티파이터,0045247,24,박태종,080103,서울,한국,1,2,2,황봉기,119036,1.1,R0~0,국6등급,0,20230402,일요일,1200,일반,1,75.1,13.0,0,37.3,14,0.0,0.0,25.7,0,43.8,수,정호익,070148,건조 (3%),맑음,56.0,519(+8),1.7
1166,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,2½,0,1,1,0,0,쓸모,0045650,24,정정희,080530,서울,한국,2,1,1,박정열,010243,1.4,R0~0,국6등급,0,20230402,일요일,1200,일반,1,75.6,13.5,0,38.1,13,0.0,0.0,25.5,0,43.6,거,안병기,070146,건조 (3%),맑음,56.0,512(),3.6
1167,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,8,0,5,5,0,0,그랜드실버,0045624,24,다비드,080584,서울,한국,3,4,5,박정재,010801,2.0,R0~0,국6등급,0,20230402,일요일,1200,일반,1,77.0,13.5,0,38.5,14,0.0,0.0,26.3,0,44.7,수,문병기,070225,건조 (3%),맑음,56.0,464(+1),11.5
1168,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,목,0,6,6,0,0,온더록스,0045958,24,함완식,080342,서울,한국,4,3,7,박시용,010422,8.6,R0~0,국6등급,0,20230402,일요일,1200,일반,1,77.0,13.5,0,38.3,14,0.0,0.0,26.6,0,44.9,수,서홍수,070160,건조 (3%),맑음,56.0,457(+5),32.4
1169,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,3,0,4,3,0,0,하트케이,0045985,24,이동하,080562,서울,한국,5,6,4,강경운,117025,1.6,R0~0,국6등급,-,20230402,일요일,1200,일반,1,77.5,13.8,0,39.1,14,0.0,0.0,26.1,0,44.6,거,송문길,070179,건조 (3%),맑음,56.0,466(-2),8.2
1170,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,½,0,7,7,0,0,문학이글,0046407,24,빅투아르,080582,서울,한국,6,5,8,권경자,105222,3.9,R0~0,국6등급,-,20230402,일요일,1200,일반,1,77.7,14.1,0,38.9,14,0.0,0.0,26.6,0,44.9,암,홍대유,070145,건조 (3%),맑음,54.0,454(-9),23.8
1171,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,3,0,3,4,0,0,네모스피릿,0045889,24,신형철,080122,서울,한국,7,7,3,박정배,118001,2.0,R0~0,국6등급,0,20230402,일요일,1200,일반,1,78.2,14.3,0,39.8,14,0.0,0.0,26.2,0,44.6,암,신삼영,070161,건조 (3%),맑음,54.0,470(+6),10.2
1172,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,10,0,8,8,0,0,노블킹,0045827,24,오수철,080608,서울,한국,8,8,6,제주축산개발,030013,11.9,R0~0,국6등급,0,20230402,일요일,1200,일반,1,79.9,14.6,0,40.7,14,0.0,0.0,26.8,0,45.4,수,유재길,070110,건조 (3%),맑음,54.0,440(+9),45.7
1173,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,7,-,0,4,4,0,0,바람살,0043682,23,문정균,080337,서울,한국,1,3,3,제일사료(주),105270,1.1,R0~0,국6등급,0,20230402,일요일,1200,일반,2,76.5,13.7,0,38.6,14,0.0,0.0,25.7,0,44.1,암,최상식,070085,건조 (3%),맑음,54.0,477(+6),3.3
1174,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,5,½,0,2,2,0,0,메니참,0046600,23,김효정,080578,서울,한국,2,2,2,김명식,010226,1.9,R0~0,국6등급,0,20230402,일요일,1200,일반,2,76.6,13.9,0,39.0,13,0.0,0.0,25.5,0,43.8,암,서홍수,070160,건조 (3%),맑음,54.0,437(-5),7.6
1175,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,6,2,0,6,5,0,0,터프여제,0043843,23,함완식,080342,서울,한국,3,6,6,김광명,116049,2.5,R0~0,국6등급,0,20230402,일요일,1200,일반,2,76.9,13.4,0,38.6,14,0.0,0.0,25.9,0,44.6,암,정호익,070148,건조 (3%),맑음,54.0,487(+6),10.3
1176,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,3,머리,0,8,8,0,0,라온점프,0045786,23,이상규,080609,서울,한국,4,7,8,손광섭,121049,2.0,R0~0,국6등급,0,20230402,일요일,1200,일반,2,76.9,13.1,0,37.8,15,0.0,0.0,27.0,0,45.4,암,박종곤,070095,건조 (3%),맑음,50.0,452(+9),6.7
1177,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,1,목,0,1,1,0,0,은혜가문,0044251,23,조재로,080550,서울,한국,5,1,1,강태구,119016,1.6,R0~0,국6등급,0,20230402,일요일,1200,일반,2,77.0,14.3,0,39.4,13,0.0,0.0,25.5,0,43.8,암,최용구,070168,건조 (3%),맑음,54.0,521(+12),2.8
1178,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,4,1,0,5,6,0,0,천운챗,0050020,23,김태훈,080512,서울,한국,6,4,5,조금제,109017,5.9,R0~0,국6등급,0,20230402,일요일,1200,일반,2,77.1,13.6,0,38.8,14,0.0,0.0,26.0,0,44.6,암,배휴준,070144,건조 (3%),맑음,54.0,453(-1),37.4
1179,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,2,2,0,7,7,0,0,베스트리치,0045364,23,김아현,080598,서울,한국,7,8,7,베스트샤인조합,111067,4.9,R0~0,국6등급,0,20230402,일요일,1200,일반,2,77.5,13.5,0,38.7,15,0.0,0.0,26.7,0,45.1,암,이관호,070181,건조 (3%),맑음,53.0,481(+3),18.1
1180,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,8,5,0,3,3,0,0,챔피언함성,0044008,23,임다빈,080602,서울,한국,8,5,4,황의영,010159,2.5,R0~0,국6등급,0,20230402,일요일,1200,일반,2,78.4,14.9,0,40.7,14,0.0,0.0,25.6,0,43.9,거,이관호,070181,건조 (3%),맑음,56.0,459(-11),7.6
1181,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,-,0,8,8,0,0,슈프림스타,0045234,24,임다빈,080602,서울,한국,1,5,8,손병현,112005,2.0,R1~35,국5등급,27,20230402,일요일,1200,일반,3,74.6,12.9,0,37.3,14,0.0,0.0,25.4,0,43.4,암,정호익,070148,건조 (3%),맑음,52.0,496(-3),8.6
1182,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,½,0,5,6,0,0,비트업,0044679,24,이혁,080486,서울,한국,2,4,6,김정성,113004,1.1,R1~35,국5등급,32,20230402,일요일,1200,일반,3,74.7,13.0,0,37.8,13,0.0,0.0,25.2,0,43.1,수,이희영,070053,건조 (3%),맑음,55.5,473(+4),1.9
1183,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,목,0,4,4,0,0,바람의검,0044273,24,최범현,080361,서울,한국,3,1,4,현재달,121060,2.5,R1~35,국5등급,29,20230402,일요일,1200,일반,3,74.7,13.4,0,38.1,13,0.0,0.0,24.8,0,42.7,수,안병기,070146,건조 (3%),맑음,54.0,469(-2),8.6
1184,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,1½,0,9,9,0,0,차돌런,0044489,24,조상범,080533,서울,한국,4,6,9,전은영,121012,4.3,R1~35,국5등급,25,20230402,일요일,1200,일반,3,75.0,12.9,0,37.3,14,0.0,0.0,25.7,0,43.7,암,홍대유,070145,건조 (3%),맑음,52.0,460(-1),38.0
1185,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,3,0,6,5,0,0,원더풀티지,0045829,24,김아현,080598,서울,한국,5,8,5,지대섭,010498,2.3,R1~35,국5등급,28,20230402,일요일,1200,일반,3,75.5,13.4,0,38.6,13,0.0,0.0,24.9,0,43.1,수,박윤규,070117,건조 (3%),맑음,52.5,500(+8),9.0
1186,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,½,0,2,2,0,0,런던에이스,0045994,24,김정준,080473,서울,한국,6,2,2,임현성,121003,5.5,R1~35,국5등급,30,20230402,일요일,1200,일반,3,75.5,14.0,0,39.1,13,0.0,0.0,24.5,0,42.5,암,배휴준,070144,건조 (3%),맑음,52.5,434(+3),32.0
1187,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,½,0,3,3,0,0,매직주드,0043480,24,오수철,080608,서울,한국,7,3,3,최상일,105113,8.3,R1~35,국5등급,26,20230402,일요일,1200,일반,3,75.6,14.1,0,39.2,13,0.0,0.0,24.7,0,42.5,암,서인석,070165,건조 (3%),맑음,51.0,497(-4),35.3
1188,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,목,0,10,10,0,0,챈슬러,0044267,24,김용근,080405,서울,한국,8,10,10,정이철,117011,5.4,R1~35,국5등급,27,20230402,일요일,1200,일반,3,75.7,13.5,0,37.9,14,0.0,0.0,25.9,0,43.8,수,홍대유,070145,건조 (3%),맑음,53.0,485(+4),19.1
1189,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,¾,0,7,7,0,0,천은총,0044392,24,조재로,080550,서울,한국,9,7,7,조금제,109017,2.0,R1~35,국5등급,29,20230402,일요일,1200,일반,3,75.8,13.7,0,38.5,14,0.0,0.0,25.4,0,43.4,암,배휴준,070144,건조 (3%),맑음,52.0,472(+7),6.3
1190,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,9,0,1,1,0,0,럭키바운스,0045358,24,이동하,080562,서울,한국,10,9,1,송진석,110002,3.3,R1~35,국5등급,29,20230402,일요일,1200,일반,3,77.4,15.2,0,41.1,13,0.0,0.0,24.5,0,42.5,거,우창구,070149,건조 (3%),맑음,54.0,462(-3),12.0
1191,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,-,0,3,3,0,0,하이그랜드,0045733,24,이동하,080562,서울,한국,1,3,4,박정재,010801,1.4,R1~35,국5등급,31,20230402,일요일,1300,일반,4,80.4,12.8,0,37.4,13,0.0,0.0,30.9,0,49.2,수,송문길,070179,건조 (3%),맑음,55.0,471(+6),3.9
1192,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,2,0,1,1,0,0,킹다이아,0045382,24,이혁,080486,서울,한국,2,1,1,김아라,121015,1.1,R1~35,국5등급,32,20230402,일요일,1300,일반,4,80.8,13.5,0,38.1,13,0.0,0.0,30.8,0,48.9,수,이신영,070167,건조 (3%),맑음,55.5,534(+7),1.7
1193,6,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,2½,0,2,2,0,0,큐피드비상,0041268,24,다비드,080584,서울,한국,3,2,2,서순배,104038,1.6,R1~35,국5등급,34,20230402,일요일,1300,일반,4,81.2,13.9,0,38.5,13,0.0,0.0,30.8,0,48.9,암,서범석,070096,건조 (3%),맑음,54.5,476(),8.5
1194,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,5,0,5,6,0,0,천둥세자,0042487,24,조한별,080515,서울,한국,4,5,5,김영근,112007,6.1,R1~35,국5등급,35,20230402,일요일,1300,일반,4,82.1,13.2,0,38.5,13,0.0,0.0,31.3,0,49.9,수,김동균,070170,건조 (3%),맑음,57.0,482(),34.2
1195,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,1½,0,7,7,0,0,리버태양,0043872,24,빅투아르,080582,서울,한국,5,6,7,(주)디알엠씨티,114026,2.0,R1~35,국5등급,29,20230402,일요일,1300,일반,4,82.4,13.3,0,38.4,13,0.0,0.0,31.6,0,50.3,거,정호익,070148,건조 (3%),맑음,54.0,487(+1),13.9
1196,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,½,0,4,4,0,0,금성시대,0045804,24,김효정,080578,서울,한국,6,4,3,조창규,065096,2.4,R1~35,국5등급,29,20230402,일요일,1300,일반,4,82.5,13.6,0,39.3,13,0.0,0.0,31.1,0,49.5,수,박재우,070164,건조 (3%),맑음,54.0,498(+9),10.0
1197,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,2,0,8,8,0,0,회두령,0043097,24,김동수,080529,서울,한국,7,7,8,권태석,114007,9.4,R1~35,국5등급,32,20230402,일요일,1300,일반,4,82.8,13.7,0,38.6,14,0.0,0.0,32.0,0,50.3,수,최용구,070168,건조 (3%),맑음,55.5,518(+2),52.5
1198,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,2,0,9,9,0,0,콰이어트참,0045101,24,조상범,080533,서울,한국,8,8,9,김명식,010226,28.6,R1~35,국5등급,21,20230402,일요일,1300,일반,4,83.2,13.7,0,38.9,14,0.0,0.0,32.2,0,50.5,암,서홍수,070160,건조 (3%),맑음,52.0,455(),102.0
1199,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,2,0,6,5,0,0,제우시대,0046273,24,오수철,080608,서울,한국,9,9,6,구인택,119017,5.9,R1~35,국5등급,27,20230402,일요일,1300,일반,4,83.5,14.0,0,40.1,13,0.0,0.0,31.2,0,49.9,암,최용건,070200,건조 (3%),맑음,51.0,470(+11),34.7
1200,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,3,0,10,10,0,0,지금여기에,0043181,24,박병윤,080435,서울,한국,10,10,10,최성룡,105180,9.4,R1~35,국5등급,22,20230402,일요일,1300,일반,4,84.1,13.6,0,39.2,14,0.0,0.0,32.4,0,51.2,수,김윤섭,070103,건조 (3%),맑음,52.0,448(+12),64.0
1201,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,-,0,0,0,0,0,더파이팅,0042737,24,김정준,080473,서울,한국,94,0,0,김정철,065122,0.0,R1~35,국5등급,30,20230402,일요일,1300,일반,4,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,수,박병일,070163,건조 (3%),맑음,54.5,492(-4),0.0
1202,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,-,0,3,3,0,0,원평타운,0045302,24,박태종,080103,서울,한국,1,1,6,김용재,106198,1.3,R1~35,국5등급,32,20230402,일요일,1400,일반,5,88.1,13.3,0,37.8,14,0.0,0.0,38.2,0,56.4,수,정호익,070148,건조 (3%),맑음,55.5,504(+1),3.8
1203,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,4,0,1,1,0,0,히든블레이드,0044648,24,이동하,080562,서울,한국,2,2,1,김형란,112270,2.1,R1~35,국5등급,35,20230402,일요일,1400,일반,5,88.9,13.7,0,38.9,13,0.0,0.0,38.0,0,56.2,암,강환민,070175,건조 (3%),맑음,55.0,458(+7),5.1
1204,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,3,0,4,4,0,0,럭셔리킹,0043407,24,조재로,080550,서울,한국,3,4,7,김명식,010226,5.1,R1~35,국5등급,21,20230402,일요일,1400,일반,5,89.4,13.6,0,38.7,14,0.0,0.0,38.4,0,56.9,수,김동철,070177,건조 (3%),맑음,52.0,456(),16.9
1205,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,1,0,2,2,0,0,그랜드파워,0043739,24,조상범,080533,서울,한국,4,3,2,박정재,010801,1.8,R1~35,국5등급,31,20230402,일요일,1400,일반,5,89.6,14.2,0,39.6,13,0.0,0.0,38.0,0,56.2,수,심승태,070166,건조 (3%),맑음,55.0,510(+3),5.5
